선사코드,선사명,접안시간,출항시간,체류시간,체류시간_day,체류시간_time,체류시간_totalTime(시간),상태
MSC,MSC CLEA,2020-05-27 0:00,2020-05-30 13:00,3 days 13:00:00,3,13,85,DEPARTED
MAE,(35) 42,2020-05-27 0:00,2020-05-30 21:00,3 days 21:00:00,3,21,93,DEPARTED
MAE,MAERSK LEON,2020-05-27 12:00,2020-05-31 5:00,3 days 17:00:00,3,17,89,DEPARTED
MAE,MAERSK LANCO,2020-05-28 2:00,2020-05-31 11:00,3 days 09:00:00,3,9,81,DEPARTED
MSC,AS CARINTHIA,2020-05-28 6:00,2020-06-01 1:00,3 days 19:00:00,3,19,91,DEPARTED
ONE,SEASPAN BRAVO,2020-05-28 13:00,2020-06-01 12:00,3 days 23:00:00,3,23,95,DEPARTED
MAE,MAERSK TANJONG,2020-05-28 23:00,2020-06-01 11:00,3 days 12:00:00,3,12,84,DEPARTED
MAE,WIDE ALPHA,2020-05-29 1:00,2020-06-01 21:00,3 days 20:00:00,3,20,92,DEPARTED
MAE,MAERSK KALAMATA,2020-05-29 19:00,2020-06-02 2:00,3 days 07:00:00,3,7,79,DEPARTED
MAE,SANTA CATARINA,2020-05-29 20:00,2020-06-03 0:00,4 days 04:00:00,4,4,100,DEPARTED
MSC,MSC FREYA,2020-05-30 2:00,2020-06-02 18:00,3 days 16:00:00,3,16,88,DEPARTED
ZIM,CAPE SOUNIO,2020-05-30 17:00,2020-06-03 3:00,3 days 10:00:00,3,10,82,DEPARTED
MSC,MSC BARI,2020-05-31 7:00,2020-06-03 17:00,3 days 10:00:00,3,10,82,DEPARTED
MAE,CHASTINE MAERSK,2020-05-31 14:00,2020-06-03 15:00,3 days 01:00:00,3,1,73,DEPARTED
MAE,NICOLAI MAERSK,2020-06-01 0:00,2020-06-03 16:00,2 days 16:00:00,2,16,64,DEPARTED
MSC,MSC VANESSA,2020-06-01 6:00,2020-06-04 6:00,3 days 00:00:00,3,0,72,DEPARTED
MSC,MSC RUBY,2020-06-01 17:00,2020-06-03 22:00,2 days 05:00:00,2,5,53,DEPARTED
MSC,MSC PERLE,2020-06-01 23:00,2020-06-04 5:00,2 days 06:00:00,2,6,54,DEPARTED
HMM,HYUNDAI INTEGRAL,2020-06-02 4:00,2020-06-04 20:00,2 days 16:00:00,2,16,64,DEPARTED
DWS,FAR EAST,2020-06-02 20:00,2020-06-06 16:00,3 days 20:00:00,3,20,92,DEPARTED
MSC,MSC REEF,2020-06-03 2:00,2020-06-06 6:00,3 days 04:00:00,3,4,76,DEPARTED
MAE,MAERSK LAVRAS,2020-06-03 6:00,2020-06-06 4:00,2 days 22:00:00,2,22,70,DEPARTED
ONE,GRANVILLE BRIDGE,2020-06-03 7:00,2020-06-07 1:00,3 days 18:00:00,3,18,90,DEPARTED
MAE,SAN FERNANDO,2020-06-03 17:00,2020-06-07 16:00,3 days 23:00:00,3,23,95,DEPARTED
ILN,MAGNA ITX,2020-06-03 18:00,2020-06-07 23:00,4 days 05:00:00,4,5,101,DEPARTED
HAS,OSAKA VOYAGER,2020-06-04 1:00,2020-06-08 6:00,4 days 05:00:00,4,5,101,DEPARTED
MSC,AS CARINTHIA,2020-06-04 9:00,2020-06-08 23:00,4 days 14:00:00,4,14,110,DEPARTED
MSC,MSC RENEE,2020-06-04 21:00,2020-06-09 3:00,4 days 06:00:00,4,6,102,DEPARTED
MAE,YORK USEC4W,2020-06-05 0:00,2020-06-08 22:00,3 days 22:00:00,3,22,94,DEPARTED
MAE,TASMAN DRAGON,2020-06-05 6:00,2020-06-10 17:00,5 days 11:00:00,5,11,131,DEPARTED
MSC,MSC RITA,2020-06-06 8:00,2020-06-09 6:00,2 days 22:00:00,2,22,70,DEPARTED
MAE,MAREN MAERSK,2020-06-06 18:00,2020-06-10 5:00,3 days 11:00:00,3,11,83,DEPARTED
MAE,SOROE MAERSK,2020-06-07 3:00,2020-06-09 18:00,2 days 15:00:00,2,15,63,DEPARTED
ZIM,CAPE TAINARO,2020-06-07 18:00,2020-06-10 9:00,2 days 15:00:00,2,15,63,DEPARTED
ZIM,SANTA LINEA,2020-06-08 1:00,2020-06-11 3:00,3 days 02:00:00,3,2,74,DEPARTED
MSC,MSC ARIES,2020-06-08 8:00,2020-06-10 15:00,2 days 07:00:00,2,7,55,DEPARTED
HMM,HYUNDAI VANCOUVER,2020-06-08 9:00,2020-06-11 16:00,3 days 07:00:00,3,7,79,DEPARTED
MSC,MSC LONDON,2020-06-09 1:00,2020-06-11 15:00,2 days 14:00:00,2,14,62,DEPARTED
SKR,SINOKOR VLADIVOSTOK,2020-06-09 2:00,2020-06-11 8:00,2 days 06:00:00,2,6,54,DEPARTED
MSC,MSC KANOKO,2020-06-09 5:00,2020-06-12 18:00,3 days 13:00:00,3,13,85,DEPARTED
SKR,METHI BHUM,2020-06-09 8:00,2020-06-13 3:00,3 days 19:00:00,3,19,91,DEPARTED
DWS,DOOWOO FAMILY,2020-06-09 20:00,2020-06-13 6:00,3 days 10:00:00,3,10,82,DEPARTED
MAE,MAERSK LETICIA,2020-06-10 7:00,2020-06-13 22:00,3 days 15:00:00,3,15,87,DEPARTED
ILN,MYRIAD ITX,2020-06-10 11:00,2020-06-13 17:00,3 days 06:00:00,3,6,78,DEPARTED
MSC,AS CARINTHIA,2020-06-10 17:00,2020-06-14 6:00,3 days 13:00:00,3,13,85,DEPARTED
MAE,AOTEA MAERSK,2020-06-10 19:00,2020-06-15 5:00,4 days 10:00:00,4,10,106,DEPARTED
HAS,HAKATA VOYAGER,2020-06-11 4:00,2020-06-14 4:00,3 days 00:00:00,3,0,72,DEPARTED
MSC,BREMEN USEC5,2020-06-11 21:00,2020-06-14 16:00,2 days 19:00:00,2,19,67,DEPARTED
MSC,MSC MELISSA,2020-06-12 5:00,2020-06-14 23:00,2 days 18:00:00,2,18,66,DEPARTED
ONE,MOL GENESIS,2020-06-12 7:00,2020-06-16 14:00,4 days 07:00:00,4,7,103,DEPARTED
MAE,MUNKEBO MAERSK,2020-06-13 0:00,2020-06-15 4:00,2 days 04:00:00,2,4,52,DEPARTED
SKR,PACIFIC TIANJIN,2020-06-13 10:00,2020-06-15 20:00,2 days 10:00:00,2,10,58,DEPARTED
SML,SCHUBERT PNWE,2020-06-13 19:00,2020-06-16 5:00,2 days 10:00:00,2,10,58,DEPARTED
MAE,CARSTEN MAERSK,2020-06-14 0:00,2020-06-16 13:00,2 days 13:00:00,2,13,61,DEPARTED
SKR,HEUNG-A ULSAN,2020-06-14 1:00,2020-06-17 9:00,3 days 08:00:00,3,8,80,DEPARTED
KFC,MARVEL KF02,2020-06-14 9:00,2020-06-17 1:00,2 days 16:00:00,2,16,64,DEPARTED
SKR,PACIFIC SINGAPORE,2020-06-14 16:00,2020-06-17 9:00,2 days 17:00:00,2,17,65,DEPARTED
MSC,MSC TINA,2020-06-14 21:00,2020-06-17 11:00,2 days 14:00:00,2,14,62,DEPARTED
SKR,SINOKOR VLADIVOSTOK,2020-06-15 0:00,2020-06-17 9:00,2 days 09:00:00,2,9,57,DEPARTED
SKR,SINOKOR QINGDAO,2020-06-15 5:00,2020-06-19 2:00,3 days 21:00:00,3,21,93,DEPARTED
ZIM,ZIM ANTWERP,2020-06-15 7:00,2020-06-19 9:00,4 days 02:00:00,4,2,98,DEPARTED
SKR,METHI BHUM,2020-06-16 2:00,2020-06-19 5:00,3 days 03:00:00,3,3,75,DEPARTED
MSC,MSC FLAVIA,2020-06-16 7:00,2020-06-19 14:00,3 days 07:00:00,3,7,79,DEPARTED
EMC,EVER DAINTY,2020-06-16 16:00,2020-06-19 21:00,3 days 05:00:00,3,5,77,DEPARTED
MSC,MSC VIRGO,2020-06-16 16:00,2020-06-20 3:00,3 days 11:00:00,3,11,83,DEPARTED
DWS,DOOWOO FAMILY,2020-06-17 2:00,2020-06-20 22:00,3 days 20:00:00,3,20,92,DEPARTED
ILN,MAGNA ITX,2020-06-17 5:00,2020-06-21 5:00,4 days 00:00:00,4,0,96,DEPARTED
MAE,SOFIE MAERSK,2020-06-17 11:00,2020-06-21 12:00,4 days 01:00:00,4,1,97,DEPARTED
MSC,MSC PERLE,2020-06-17 11:00,2020-06-22 12:00,5 days 01:00:00,5,1,121,DEPARTED
MAE,SAN FELIPE,2020-06-17 13:00,2020-06-22 1:00,4 days 12:00:00,4,12,108,DEPARTED
MSC,AS CARINTHIA,2020-06-19 4:00,2020-06-22 5:00,3 days 01:00:00,3,1,73,DEPARTED
HMM,HYUNDAI GRACE,2020-06-19 7:00,2020-06-23 20:00,4 days 13:00:00,4,13,109,DEPARTED
MSC,MSC DAMLA,2020-06-19 11:00,2020-06-23 18:00,4 days 07:00:00,4,7,103,DEPARTED
ZIM,SANTA LINEA,2020-06-20 5:00,2020-06-24 4:00,3 days 23:00:00,3,23,95,DEPARTED
MAE,MORTEN MAERSK,2020-06-20 8:00,2020-06-24 19:00,4 days 11:00:00,4,11,107,DEPARTED
ONE,BREVIK BRIDGE,2020-06-20 14:00,2020-06-24 19:00,4 days 05:00:00,4,5,101,DEPARTED
ZIM,TIANJIN USEC3W,2020-06-21 1:00,2020-06-24 13:00,3 days 12:00:00,3,12,84,DEPARTED
MSC,MSC MESSINA,2020-06-21 7:00,2020-06-25 8:00,4 days 01:00:00,4,1,97,DEPARTED
MAE,SUSAN MAERSK,2020-06-21 14:00,2020-06-26 3:00,4 days 13:00:00,4,13,109,DEPARTED
MSC,MSC KANOKO,2020-06-22 3:00,2020-06-26 12:00,4 days 09:00:00,4,9,105,DEPARTED
MAE,MAERSK STEPNICA,2020-06-22 7:00,2020-06-26 4:00,3 days 21:00:00,3,21,93,DEPARTED
ZIM,CAPE AKRITAS,2020-06-22 14:00,2020-06-27 4:00,4 days 14:00:00,4,14,110,DEPARTED
MSC,SEAMAX NEW,2020-06-23 20:00,2020-06-27 14:00,3 days 18:00:00,3,18,90,DEPARTED
MSC,MSC ALTAIR,2020-06-23 22:00,2020-06-27 23:00,4 days 01:00:00,4,1,97,DEPARTED
DWS,DOOWOO FAMILY,2020-06-24 5:00,2020-06-28 8:00,4 days 03:00:00,4,3,99,DEPARTED
MAE,SYDNEY TRADER,2020-06-24 15:00,2020-06-28 13:00,3 days 22:00:00,3,22,94,DEPARTED
MSC,MSC NATASHA,2020-06-24 21:00,2020-06-29 0:00,4 days 03:00:00,4,3,99,DEPARTED
MSC,MSC MIRJAM,2020-06-24 21:00,2020-06-29 13:00,4 days 16:00:00,4,16,112,DEPARTED
MAE,MAERSK LA,2020-06-25 10:00,2020-06-29 18:00,4 days 08:00:00,4,8,104,DEPARTED
MAE,ARTHUR MAERSK,2020-06-26 5:00,2020-06-30 22:00,4 days 17:00:00,4,17,113,DEPARTED
MSC,AS CARINTHIA,2020-06-26 19:00,2020-06-30 6:00,3 days 11:00:00,3,11,83,DEPARTED
MAE,MAERSK SEMAKAU,2020-06-26 15:00,2020-06-30 14:00,3 days 23:00:00,3,23,95,DEPARTED
MSC,MSC LUISA,2020-06-26 21:00,2020-07-01 5:00,4 days 08:00:00,4,8,104,DEPARTED
ZIM,ZIM ANTWERP,2020-06-27 6:00,2020-07-01 11:00,4 days 05:00:00,4,5,101,DEPARTED
MAE,MANILA MAERSK,2020-06-27 16:00,2020-07-02 4:00,4 days 12:00:00,4,12,108,DEPARTED
ONE,CHRISTA SCHULTE,2020-06-28 1:00,2020-07-02 2:00,4 days 01:00:00,4,1,97,DEPARTED
MAE,AOTEA MAERSK,2020-06-28 15:00,2020-07-01 15:00,3 days 00:00:00,3,0,72,DEPARTED
MSC,MSC LIVORNO,2020-06-29 4:00,2020-07-02 2:00,2 days 22:00:00,2,22,70,DEPARTED
MSC,MSC ELISA,2020-06-29 18:00,2020-07-02 7:00,2 days 13:00:00,2,13,61,DEPARTED
HLC,COYHAIQUE AN1,2020-06-29 21:00,2020-07-02 22:00,3 days 01:00:00,3,1,73,DEPARTED
EMC,ITAL LIBERA,2020-06-29 21:00,2020-07-03 6:00,3 days 09:00:00,3,9,81,DEPARTED
SKR,SINOKOR NIIGATA,2020-06-30 18:00,2020-07-03 10:00,2 days 16:00:00,2,16,64,DEPARTED
MAE,GRACE BRIDGE,2020-06-30 19:00,2020-07-04 1:00,3 days 06:00:00,3,6,78,DEPARTED
MSC,MSC OSCAR,2020-07-01 0:00,2020-07-04 1:00,3 days 01:00:00,3,1,73,DEPARTED
DWS,DOOWOO FAMILY,2020-07-01 9:00,2020-07-04 18:00,3 days 09:00:00,3,9,81,DEPARTED
ILN,MAGNA ITX,2020-07-01 10:00,2020-07-04 22:00,3 days 12:00:00,3,12,84,DEPARTED
MAE,MAERSK LEBU,2020-07-01 13:00,2020-07-05 4:00,3 days 15:00:00,3,15,87,DEPARTED
HAS,OSAKA VOYAGER,2020-07-01 23:00,2020-07-05 12:00,3 days 13:00:00,3,13,85,DEPARTED
MSC,AS CARINTHIA,2020-07-02 11:00,2020-07-05 9:00,2 days 22:00:00,2,22,70,DEPARTED
MAE,CORNELIA MAERSK,2020-07-02 13:00,2020-07-06 8:00,3 days 19:00:00,3,19,91,DEPARTED
MAE,MAERSK TAURUS,2020-07-02 22:00,2020-07-06 18:00,3 days 20:00:00,3,20,92,DEPARTED
MAE,SM LONG,2020-07-03 4:00,2020-07-07 18:00,4 days 14:00:00,4,14,110,DEPARTED
MAE,MAERSK SYDNEY,2020-07-03 9:00,2020-07-07 0:00,3 days 15:00:00,3,15,87,DEPARTED
MAE,MAERSK MC-KINNEY,2020-07-04 0:00,2020-07-07 0:00,3 days 00:00:00,3,0,72,DEPARTED
SKR,SINOKOR NIIGATA,2020-07-04 10:00,2020-07-07 17:00,3 days 07:00:00,3,7,79,DEPARTED
KFC,MARVEL KF02,2020-07-04 14:00,2020-07-08 5:00,3 days 15:00:00,3,15,87,DEPARTED
MAE,SOVEREIGN MAERSK,2020-07-04 20:00,2020-07-08 11:00,3 days 15:00:00,3,15,87,DEPARTED
SKR,HEUNG-A ULSAN,2020-07-05 5:00,2020-07-08 15:00,3 days 10:00:00,3,10,82,DEPARTED
HLC,CORCOVADO AN1,2020-07-05 12:00,2020-07-08 22:00,3 days 10:00:00,3,10,82,DEPARTED
ZIM,CAPE ,2020-07-05 18:00,2020-07-09 16:00,3 days 22:00:00,3,22,94,DEPARTED
MSC,MSC JEWEL,2020-07-06 7:00,2020-07-08 19:00,2 days 12:00:00,2,12,60,DEPARTED
ZIM,CAPE AKRITAS,2020-07-06 10:00,2020-07-09 2:00,2 days 16:00:00,2,16,64,DEPARTED
SKR,PACIFIC SINGAPORE,2020-07-06 20:00,2020-07-09 10:00,2 days 14:00:00,2,14,62,DEPARTED
HLC,WIDE HOTEL,2020-07-07 2:00,2020-07-10 16:00,3 days 14:00:00,3,14,86,DEPARTED
MSC,MSC ALEXANDRA,2020-07-07 11:00,2020-07-10 12:00,3 days 01:00:00,3,1,73,DEPARTED
MAE,YORK AC3E,2020-07-07 19:00,2020-07-10 2:00,2 days 07:00:00,2,7,55,DEPARTED
MSC,MSC ZOE,2020-07-07 21:00,2020-07-10 19:00,2 days 22:00:00,2,22,70,DEPARTED
MSC,AS CARINTHIA,2020-07-08 7:00,2020-07-11 4:00,2 days 21:00:00,2,21,69,DEPARTED
MAE,MAERSK LONDRINA,2020-07-08 13:00,2020-07-11 17:00,3 days 04:00:00,3,4,76,DEPARTED
SKR,HEUNG-A ULSAN,2020-07-08 16:00,2020-07-11 16:00,3 days 00:00:00,3,0,72,DEPARTED
DWS,DOOWOO FAMILY,2020-07-08 16:00,2020-07-12 12:00,3 days 20:00:00,3,20,92,DEPARTED
ILN,MYRIAD ITX,2020-07-09 7:00,2020-07-13 5:00,3 days 22:00:00,3,22,94,DEPARTED
MSC,MSC LAUREN,2020-07-09 8:00,2020-07-12 22:00,3 days 14:00:00,3,14,86,DEPARTED
MAE,CEZANNE USEC5,2020-07-09 13:00,2020-07-13 13:00,4 days 00:00:00,4,0,96,DEPARTED
SKR,METHI BHUM,2020-07-09 18:00,2020-07-13 23:00,4 days 05:00:00,4,5,101,DEPARTED
MAE,MAERSK DANUBE,2020-07-10 5:00,2020-07-14 17:00,4 days 12:00:00,4,12,108,DEPARTED
MAE,SM SHANGHAI,2020-07-10 14:00,2020-07-15 0:00,4 days 10:00:00,4,10,106,DEPARTED
MAE,MURCIA MAERSK,2020-07-10 20:00,2020-07-15 18:00,4 days 22:00:00,4,22,118,DEPARTED
ZIM,AKADIMOS USEC3E,2020-07-11 0:00,2020-07-15 18:00,4 days 18:00:00,4,18,114,DEPARTED
SKR,PACIFIC TIANJIN,2020-07-12 4:00,2020-07-15 10:00,3 days 06:00:00,3,6,78,DEPARTED
MSC,NORTHERN POWER,2020-07-12 8:00,2020-07-15 10:00,3 days 02:00:00,3,2,74,DEPARTED
ONE,NASIA JT1,2020-07-12 9:00,2020-07-16 6:00,3 days 21:00:00,3,21,93,DEPARTED
ZIM,ZIM ROTTERDAM,2020-07-12 19:00,2020-07-17 9:00,4 days 14:00:00,4,14,110,DEPARTED
MAE,MAERSK SALINA,2020-07-13 1:00,2020-07-17 5:00,4 days 04:00:00,4,4,100,DEPARTED
MSC,MSC MAYA,2020-07-13 15:00,2020-07-17 2:00,3 days 11:00:00,3,11,83,DEPARTED
MSC,MSC ORION,2020-07-14 3:00,2020-07-17 23:00,3 days 20:00:00,3,20,92,DEPARTED
HMM,HYUNDAI INTEGRAL,2020-07-14 19:00,2020-07-18 4:00,3 days 09:00:00,3,9,81,DEPARTED
MAE,SINO BRIDGE,2020-07-14 19:00,2020-07-18 12:00,3 days 17:00:00,3,17,89,DEPARTED
DWS,DOOWOO FAMILY,2020-07-15 1:00,2020-07-18 19:00,3 days 18:00:00,3,18,90,DEPARTED
ILN,MAGNA ITX,2020-07-15 6:00,2020-07-19 4:00,3 days 22:00:00,3,22,94,DEPARTED
MAE,MAERSK LIMA,2020-07-15 12:00,2020-07-19 9:00,3 days 21:00:00,3,21,93,DEPARTED
MSC,MSC MARGRIT,2020-07-15 20:00,2020-07-20 6:00,4 days 10:00:00,4,10,106,DEPARTED
MSC,MSC ELISA,2020-07-15 20:00,2020-07-19 20:00,4 days 00:00:00,4,0,96,DEPARTED
MSC,AS CARINTHIA,2020-07-16 9:00,2020-07-20 9:00,4 days 00:00:00,4,0,96,DEPARTED
MAE,SANTA CATARINA,2020-07-17 6:00,2020-07-21 0:00,3 days 18:00:00,3,18,90,DEPARTED
MAE,MAERSK TANJONG,2020-07-17 11:00,2020-07-20 13:00,3 days 02:00:00,3,2,74,DEPARTED
MAE,METTE MAERSK,2020-07-17 12:00,2020-07-21 8:00,3 days 20:00:00,3,20,92,DEPARTED
MSC,NORTHERN JADE,2020-07-18 1:00,2020-07-20 19:00,2 days 18:00:00,2,18,66,DEPARTED
MAE,MAERSK KOLKATA,2020-07-18 13:00,2020-07-21 4:00,2 days 15:00:00,2,15,63,DEPARTED
MAE,MAERSK SEMARANG,2020-07-18 19:00,2020-07-21 15:00,2 days 20:00:00,2,20,68,DEPARTED
MAE,SALLY MAERSK,2020-07-19 1:00,2020-07-22 6:00,3 days 05:00:00,3,5,77,DEPARTED
SKR,METHI BHUM,2020-07-19 11:00,2020-07-22 8:00,2 days 21:00:00,2,21,69,DEPARTED
ONE,SEASPAN BRAVO,2020-07-19 12:00,2020-07-22 12:00,3 days 00:00:00,3,0,72,DEPARTED
MSC,MSC NATASHA,2020-07-20 8:00,2020-07-22 21:00,2 days 13:00:00,2,13,61,DEPARTED
SKR,PACIFIC TIANJIN,2020-07-20 12:00,2020-07-22 20:00,2 days 08:00:00,2,8,56,DEPARTED
ZIM,CAPE ,2020-07-20 14:00,2020-07-23 0:00,2 days 10:00:00,2,10,58,DEPARTED
SKR,PACIFIC SINGAPORE,2020-07-20 15:00,2020-07-22 17:00,2 days 02:00:00,2,2,50,DEPARTED
SKR,EPONYMA SPT1,2020-07-20 21:00,2020-07-23 8:00,2 days 11:00:00,2,11,59,DEPARTED
DWS,DOOWOO FAMILY,2020-07-21 7:00,2020-07-24 3:00,2 days 20:00:00,2,20,68,DEPARTED
MSC,MSC AMSTERDAM,2020-07-21 10:00,2020-07-24 20:00,3 days 10:00:00,3,10,82,DEPARTED
HMM,HYUNDAI VANCOUVER,2020-07-21 13:00,2020-07-24 20:00,3 days 07:00:00,3,7,79,DEPARTED
MAE,BEIJING BRIDGE,2020-07-21 17:00,2020-07-25 22:00,4 days 05:00:00,4,5,101,DEPARTED
MAE,MAERSK LANCO,2020-07-22 8:00,2020-07-25 11:00,3 days 03:00:00,3,3,75,DEPARTED
MSC,AS CARINTHIA,2020-07-22 10:00,2020-07-25 21:00,3 days 11:00:00,3,11,83,DEPARTED
SKR,HEUNG-A ULSAN,2020-07-22 14:00,2020-07-26 4:00,3 days 14:00:00,3,14,86,DEPARTED
ILN,MYRIAD ITX,2020-07-22 14:00,2020-07-26 7:00,3 days 17:00:00,3,17,89,DEPARTED
HAS,RUN XING,2020-07-23 4:00,2020-07-26 12:00,3 days 08:00:00,3,8,80,DEPARTED
MSC,SEAMAX FAIRFIELD,2020-07-23 9:00,2020-07-26 6:00,2 days 21:00:00,2,21,69,DEPARTED
MAE,MAERSK HURON,2020-07-24 5:00,2020-07-27 0:00,2 days 19:00:00,2,19,67,DEPARTED
MAE,TASMAN DRAGON,2020-07-24 5:00,2020-07-26 18:00,2 days 13:00:00,2,13,61,DEPARTED
MAE,MUNICH MAERSK,2020-07-24 22:00,2020-07-27 20:00,2 days 22:00:00,2,22,70,DEPARTED
MAE,BERNHARD SCHULTE,2020-07-24 23:00,2020-07-27 18:00,2 days 19:00:00,2,19,67,DEPARTED
SML,SCHUBERT PNWE,2020-07-25 10:00,2020-07-28 7:00,2 days 21:00:00,2,21,69,DEPARTED
KFC,MARVEL KF02,2020-07-25 19:00,2020-07-29 4:00,3 days 09:00:00,3,9,81,DEPARTED
HAS,NITHI BHUM,2020-07-25 19:00,2020-07-30 20:00,5 days 01:00:00,5,1,121,DEPARTED
RCL,TAMINA GLX,2020-07-25 23:00,2020-07-30 15:00,4 days 16:00:00,4,16,112,DEPARTED
SKR,SINOKOR NIIGATA,2020-07-25 23:00,2020-07-31 5:00,5 days 06:00:00,5,6,126,DEPARTED
ZIM,ZIM ROTTERDAM,2020-07-26 8:00,2020-07-31 18:00,5 days 10:00:00,5,10,130,DEPARTED
SKR,METHI BHUM,2020-07-26 11:00,2020-07-31 5:00,4 days 18:00:00,4,18,114,DEPARTED
ZIM,SANTA LORETTA,2020-07-26 18:00,2020-07-31 2:00,4 days 08:00:00,4,8,104,DEPARTED
MSC,MSC LUCIANA,2020-07-27 0:00,2020-08-01 7:00,5 days 07:00:00,5,7,127,DEPARTED
ONE,SEASPAN BELIEF,2020-07-27 2:00,2020-07-31 23:00,4 days 21:00:00,4,21,117,DEPARTED
MAE,SKAGEN MAERSK,2020-07-27 20:00,2020-07-31 17:00,3 days 21:00:00,3,21,93,DEPARTED
MSC,MSC LA,2020-07-28 8:00,2020-08-01 18:00,4 days 10:00:00,4,10,106,DEPARTED
MSC,MSC MARGRIT,2020-07-28 10:00,2020-08-01 20:00,4 days 10:00:00,4,10,106,DEPARTED
MAE,GSL CHRISTEN,2020-07-29 13:00,2020-08-02 4:00,3 days 15:00:00,3,15,87,DEPARTED
MAE,MAERSK LAGUNA,2020-07-30 17:00,2020-08-02 19:00,3 days 02:00:00,3,2,74,DEPARTED
DWS,DOOWOO FAMILY,2020-07-30 21:00,2020-08-02 18:00,2 days 21:00:00,2,21,69,DEPARTED
ILN,MAGNA ITX,2020-07-30 22:00,2020-08-03 7:00,3 days 09:00:00,3,9,81,DEPARTED
MAE,COLUMBINE MAERSK,2020-07-31 7:00,2020-08-03 23:00,3 days 16:00:00,3,16,88,DEPARTED
MSC,AS CARINTHIA,2020-07-31 7:00,2020-08-04 9:00,4 days 02:00:00,4,2,98,DEPARTED
HAS,OSAKA VOYAGER,2020-07-31 8:00,2020-08-03 23:00,3 days 15:00:00,3,15,87,DEPARTED
MAE,MERETE MAERSK,2020-07-31 20:00,2020-08-04 12:00,3 days 16:00:00,3,16,88,DEPARTED
MAE,MAERSK ERIE,2020-08-01 3:00,2020-08-05 17:00,4 days 14:00:00,4,14,110,DEPARTED
ONE,MOL GENESIS,2020-08-01 9:00,2020-08-05 5:00,3 days 20:00:00,3,20,92,DEPARTED
ZIM,TIANJIN USEC3E,2020-08-01 21:00,2020-08-06 1:00,4 days 04:00:00,4,4,100,DEPARTED
EMC,EVER ULYSSES,2020-08-02 0:00,2020-08-06 13:00,4 days 13:00:00,4,13,109,DEPARTED
MSC,ARCHIMIDIS SPT,2020-08-02 11:00,2020-08-06 1:00,3 days 14:00:00,3,14,86,DEPARTED
MAE,MAERSK SAVANNAH,2020-08-02 21:00,2020-08-06 10:00,3 days 13:00:00,3,13,85,DEPARTED
ZIM,CAPE SOUNIO,2020-08-02 22:00,2020-08-06 20:00,3 days 22:00:00,3,22,94,DEPARTED
EMC,EVER DAINTY,2020-08-03 9:00,2020-08-07 9:00,4 days 00:00:00,4,0,96,DEPARTED
ONE,GRANVILLE BRIDGE,2020-08-04 1:00,2020-08-07 11:00,3 days 10:00:00,3,10,82,DEPARTED
MSC,MSC VEGA,2020-08-04 2:00,2020-08-07 16:00,3 days 14:00:00,3,14,86,DEPARTED
MSC,MSC BERYL,2020-08-04 11:00,2020-08-08 4:00,3 days 17:00:00,3,17,89,DEPARTED
MAE,MIRAMARIN AC3E,2020-08-04 21:00,2020-08-08 5:00,3 days 08:00:00,3,8,80,DEPARTED
MSC,MSC CAPELLA,2020-08-05 7:00,2020-08-08 12:00,3 days 05:00:00,3,5,77,DEPARTED
ILN,MYRIAD ITX,2020-08-05 19:00,2020-08-08 23:00,3 days 04:00:00,3,4,76,DEPARTED
DWS,DOOWOO FAMILY,2020-08-05 20:00,2020-08-09 6:00,3 days 10:00:00,3,10,82,DEPARTED
MAE,MAERSK LIRQUEN,2020-08-06 3:00,2020-08-09 11:00,3 days 08:00:00,3,8,80,DEPARTED
MSC,AS CARINTHIA,2020-08-06 15:00,2020-08-10 0:00,3 days 09:00:00,3,9,81,DEPARTED
MSC,MSC NEW,2020-08-06 15:00,2020-08-09 19:00,3 days 04:00:00,3,4,76,DEPARTED
MAE,MAERSK KALAMATA,2020-08-06 22:00,2020-08-11 14:00,4 days 16:00:00,4,16,112,DEPARTED
ONE,MOL GATEWAY,2020-08-07 11:00,2020-08-12 5:00,4 days 18:00:00,4,18,114,DEPARTED
MSC,MSC CLARA,2020-08-07 14:00,2020-08-12 10:00,4 days 20:00:00,4,20,116,DEPARTED
MAE,RDO CONCEPTION,2020-08-07 22:00,2020-08-12 23:00,5 days 01:00:00,5,1,121,DEPARTED
ONE,RDO CONCERT,2020-08-08 6:00,2020-08-12 19:00,4 days 13:00:00,4,13,109,DEPARTED
MAE,MADRID MAERSK,2020-08-08 7:00,2020-08-13 8:00,5 days 01:00:00,5,1,121,DEPARTED
MAE,ALBERT MAERSK,2020-08-08 14:00,2020-08-13 19:00,5 days 05:00:00,5,5,125,DEPARTED
MSC,MSC GISELLE,2020-08-09 8:00,2020-08-13 9:00,4 days 01:00:00,4,1,97,DEPARTED
SKR,METHI BHUM,2020-08-09 11:00,2020-08-14 10:00,4 days 23:00:00,4,23,119,DEPARTED
ZIM,SANTA LORETTA,2020-08-09 15:00,2020-08-14 17:00,5 days 02:00:00,5,2,122,DEPARTED
MAE,CORNELIUS MAERSK,2020-08-11 0:00,2020-08-15 1:00,4 days 01:00:00,4,1,97,DEPARTED
ZIM,CAPE TAINARO,2020-08-11 3:00,2020-08-15 12:00,4 days 09:00:00,4,9,105,DEPARTED
ONE,SEASPAN BELIEF,2020-08-11 16:00,2020-08-15 10:00,3 days 18:00:00,3,18,90,DEPARTED
